date,BTC Price,Bitcoin Market Cap,Bitcoin Supply,Non-Zero Address Count,Addresses Holding 0.001+ BTC,Addresses Holding 0.01+ BTC,Addresses Holding 0.1+ BTC,Metcalfe Value (Any Balance),Metcalfe Value (0.001+ BTC),Metcalfe Value (0.01+ BTC),Metcalfe Value (0.1+ BTC),Metcalfe Scale (Any Balance),Metcalfe Scale (0.001+ BTC),Metcalfe Scale (0.01+ BTC),Metcalfe Scale (0.1+ BTC),BTC Price / Metcalfe Value,Power Law Price,BTC Price / Power Law Price,Days Since Genesis,Power Law Exponent,Power Law Scale,Hash Rate (H/s),Hash Rate 30-Day MA (H/s),Hash Rate 60-Day MA (H/s),Hash Ribbon 30D / 60D,Hash Ribbon Capitulation
2020-04-27,7757.45,142339645052.88,18348767.32081895,29978884,16045424,8334788,3014768,13860.181545339028,15572.839673603468,11367.464447631035,7724.309173138669,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.5596932460533833,11250.828204043939,0.6895003513796168,4132.0,5.631102078088261,4.8777174654786374e-17,1.1264986524543931e+20,1.1122551331210999e+20,1.0975257709665237e+20,1.0134205159862486,False
2020-04-28,7758.54,142374580398.76,18350692.32081895,29964061,16022400,8304330,3004765,13845.026150115538,15526.551069040606,11283.351741024713,7672.330779378003,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.5603846403666962,11266.169461557125,0.6886582015718831,4133.0,5.631102078088261,4.8777174654786374e-17,1.2216957216758912e+20,1.1181680259846385e+20,1.0976144220661326e+20,1.0187257050429568,False
2020-04-29,8731.52,160245262893.07,18352504.82081895,30055286,16093284,8338979,3013510,13928.080624427646,15662.688626198256,11376.581856177596,7716.292382657201,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.6269004492037689,11281.527918864216,0.7739660853384706,4134.0,5.631102078088261,4.8777174654786374e-17,1.1582310088615592e+20,1.1224264919688341e+20,1.0989549038807125e+20,1.0213580994135765,False
2020-04-30,8702.4,159725523252.69,18354192.32081895,30134862,16148287,8354756,3014413,14000.64439022734,15768.48433813139,11418.620680007725,7720.207590687699,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.6215713903907455,11296.903591081127,0.7703349798320417,4135.0,5.631102078088261,4.8777174654786374e-17,1.0868332069454356e+20,1.1217691817095854e+20,1.0942296509253214e+20,1.0251679624665404,False
2020-05-01,8847.99,162413304695.05,18355954.82081895,30186169,16177116,8362842,3013321,14047.01050303965,15823.317029587497,11439.635473117996,7713.874424393499,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.6298842019150888,11312.296493333399,0.7821568330722526,4136.0,5.631102078088261,4.8777174654786374e-17,1.1185655633526016e+20,1.1237833390812134e+20,1.093754254017147e+20,1.0274550567038028,False
2020-05-02,8928.02,163898848596.36,18357804.82081895,30061204,16082756,8321493,3012555,13929.543450642372,15637.686717443929,11325.650061471826,7709.176151185621,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.6409413224227588,11327.706640756202,0.788157769541602,4137.0,5.631102078088261,4.8777174654786374e-17,1.182030276166934e+20,1.1274519233321843e+20,1.093823363227313e+20,1.0307440499402487,False
2020-05-03,8908.0,163550032143.85,18359904.82081895,29976637,16009628,8274999,3003714,13849.697291608472,15494.029066445948,11198.164861322313,7663.117422661328,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.6431909530179662,11343.134048494336,0.7853208788608497,4138.0,5.631102078088261,4.8777174654786374e-17,1.3327589691009724e+20,1.1414470281473373e+20,1.0946082804864018e+20,1.0427904196377193,False
2020-05-04,8902.66,163469573005.36,18361879.82079165,30022575,16044649,8285509,3008860,13890.68379379765,15560.215632554728,11225.420763685326,7688.569939930035,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.6409086933484973,11358.578731702235,0.7837829195260433,4139.0,5.631102078088261,4.8777174654786374e-17,1.2613611671848488e+20,1.147068380110537e+20,1.0943315441540298e+20,1.048190912743245,False
2020-05-05,8960.42,164547852013.31,18363854.82079165,30003342,16012520,8292066,3011530,13871.400247133637,15496.293380312476,11241.985792926605,7701.392989204588,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.6459636259037055,11374.040705543974,0.7877956683971142,4140.0,5.631102078088261,4.8777174654786374e-17,1.2809189159023092e+20,1.1494226168746754e+20,1.0957921778121695e+20,1.0489421627097055,False
2020-05-06,9309.91,170983757211.38,18365779.82079165,30004866,15999994,8298033,3011319,13871.355388640271,15470.436816831285,11256.99114021001,7699.506740851364,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.671160801461709,11389.51998519327,0.8174102167697297,4141.0,5.631102078088261,4.8777174654786374e-17,1.2488959430047516e+20,1.1603917557127202e+20,1.0954359975172705e+20,1.0592967168713348,False
2020-05-07,9895.03,181748124417.75,18367617.32079165,30013428,15994297,8289148,3013736,13877.884518577628,15457.87532566816,11231.773780712752,7711.100042158602,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.7130070859686157,11405.016585833484,0.8676032976831368,4142.0,5.631102078088261,4.8777174654786374e-17,1.184849997209636e+20,1.1611574176044068e+20,1.0949105532091086e+20,1.0605043619327015,False
2020-05-08,9903.74,181925066519.36,18369329.82079165,30057192,16015758,8286616,3011482,13917.08847014555,15497.940678319505,11223.866667717997,7698.852154210751,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.7116244192343215,11420.530522657631,0.8671873850651323,4143.0,5.631102078088261,4.8777174654786374e-17,1.0967868217413522e+20,1.1623612774961591e+20,1.0926190757320871e+20,1.0638302985121715,False
2020-05-09,9567.19,175759132791.08,18371029.82078165,30074395,16024923,8290906,3007246,13931.73438345265,15514.247337848534,11234.451220002238,7676.498297502959,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.6867192365771332,11436.061810868378,0.8365808228587681,4144.0,5.631102078088261,4.8777174654786374e-17,1.0967868217413522e+20,1.1611268131925349e+20,1.0923847240390033e+20,1.0629284606794605,False
2020-05-10,8719.35,160201967486.58,18373154.82078165,30036069,15981315,8269182,3002726,13894.641343335934,15428.140996202577,11174.362324536589,7652.5543473846965,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.6275332903200069,11451.61046567805,0.7614081902395313,4145.0,5.631102078088261,4.8777174654786374e-17,1.3609763481462035e+20,1.166748007079438e+20,1.0986106569032717e+20,1.0620213810488872,False
2020-05-11,8600.04,158025453957.41,18374967.32078164,30000168,15939478,8282164,3009039,13860.078406476421,15345.955135204404,11208.3700006285,7684.0079620784245,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.6204899963611639,11467.176502308634,0.7499701428916347,4146.0,5.631102078088261,4.8777174654786374e-17,1.2649074294535306e+20,1.1698984009351982e+20,1.0989840478358572e+20,1.0645271905802336,False
2020-05-12,8815.89,161999735153.23,18375879.82078164,30034273,15959106,8299185,3014876,13890.919518300008,15383.008748248207,11253.927992132538,7713.465041123177,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.6346512906064912,11482.759935991782,0.7677500922376079,4147.0,5.631102078088261,4.8777174654786374e-17,1.1688385107608573e+20,1.1715533244379662e+20,1.1010476913778654e+20,1.0640350400915597,False
2020-05-13,9327.55,171408875187.64,18376623.57078164,30095244,16001533,8314080,3019019,13946.810729453435,15464.282474183226,11293.90320719344,7734.366033786525,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.6687944778874574,11498.360781968815,0.8112069343507661,4148.0,5.631102078088261,4.8777174654786374e-17,9.526834437023425e+19,1.1611264306480305e+20,1.0992344670310398e+20,1.0563046060447474,False
2020-05-14,9774.57,179630557837.38,18377336.07078164,30115682,16058323,8349573,3028609,13965.218555705307,15573.63999258048,11390.095284374665,7783.279170969292,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.6999224509813867,11513.97905549073,0.8489306740000322,4149.0,5.631102078088261,4.8777174654786374e-17,9.286662140291742e+19,1.1511181246333444e+20,1.0983923727122868e+20,1.0480026566379559,False
2020-05-15,9369.14,172187154114.82,18378117.32078164,30176066,16121626,8370187,3030950,14020.681093138583,15695.999436624257,11445.919427205594,7794.984803721457,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.6682371518017804,11529.614771818196,0.8126151814630408,4150.0,5.631102078088261,4.8777174654786374e-17,1.0007179030486793e+20,1.1430238767468995e+20,1.0987511398771922e+20,1.0402936891375199,False
2020-05-16,9418.02,173092893180.21,18378904.82078164,30160889,16103703,8359838,3031358,14005.981130826121,15660.448157168823,11417.143956357013,7796.749440701783,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.6724284369676637,11545.267946221567,0.8157471999670867,4151.0,5.631102078088261,4.8777174654786374e-17,1.0407466191706264e+20,1.1401652381104556e+20,1.0992284854350799e+20,1.037241349926601,False
2020-05-17,9749.38,179189142311.38,18379542.32078164,30131424,16063261,8366414,3034333,13978.143990465886,15581.348797192228,11434.7162550522,7811.7895762828475,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.6974731414020193,11560.938593980878,0.8433035017655007,4152.0,5.631102078088261,4.8777174654786374e-17,8.165858088877221e+19,1.1361742153725603e+20,1.0988497935857656e+20,1.0339668096628545,False
2020-05-18,9694.77,178193191321.24,18380342.32078164,30068592,15987518,8391839,3040422,13919.302646088672,15434.082154451755,11503.81988418034,7842.831517687154,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.6964982547257303,11576.626730385853,0.8374434302657067,4153.0,5.631102078088261,4.8777174654786374e-17,1.0247351327218472e+20,1.1315626984234685e+20,1.1011174068201112e+20,1.0276494508349292,False
2020-05-19,9692.03,178149795329.84,18381061.07078164,30047189,15942111,8422940,3048867,13898.950507742795,15345.936246416582,11588.79334862957,7886.151747062549,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.6973209951787933,11592.332370735912,0.8360724736004722,4154.0,5.631102078088261,4.8777174654786374e-17,9.286662140291742e+19,1.1249680462823095e+20,1.1013724462527914e+20,1.0214238154493491,False
2020-05-20,9545.53,175463830732.66,18381779.82078164,30067847,15946095,8438287,3051621,13917.524436844024,15353.006886929643,11630.607705847526,7900.096172854292,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.6858640732636336,11608.055530340167,0.8223194638456622,4155.0,5.631102078088261,4.8777174654786374e-17,8.653936431991066e+19,1.1145574815100512e+20,1.0987901004922248e+20,1.014349766175326,False
2020-05-21,9093.53,167162711581.31,18382598.57077618,30060551,15932817,8442717,3052438,13910.151470050561,15326.7665622131,11642.30420756211,7903.9748162828855,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.6537333557854454,11623.796224517428,0.7823201494895036,4156.0,5.631102078088261,4.8777174654786374e-17,9.933213991502787e+19,1.1077383130027101e+20,1.0979284588407233e+20,1.0089348755677077,False
2020-05-22,9196.04,169053491513.5,18383292.32077071,30117186,15979347,8466069,3049626,13962.08822691376,15415.835688908463,11706.355179418364,7889.121022072191,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.6586435961830857,11639.554468596214,0.7900680412477238,4157.0,5.631102078088261,4.8777174654786374e-17,8.42818156854782e+19,1.1011910958200465e+20,1.0966155556015679e+20,1.004172419582329,False
2020-05-23,9212.75,169367528310.94,18384036.07076525,30096054,15966938,8476726,3050985,13941.937784111024,15391.279492342275,11735.370617296448,7895.834372588874,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.6607940834809449,11655.330277914749,0.7904323412831035,4158.0,5.631102078088261,4.8777174654786374e-17,8.95494291658206e+19,1.0934909504601735e+20,1.093437753563886e+20,1.0000486510513416,False
2020-05-24,9022.06,165868417466.1,18384761.07076525,29983015,15856005,8421795,3045032,13836.858600009415,15177.556852496573,11583.311188716527,7864.741995628148,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.6520309458097563,11671.123667820964,0.7730241111980648,4159.0,5.631102078088261,4.8777174654786374e-17,8.95494291658206e+19,1.0847330598867285e+20,1.0956084785644421e+20,0.9900736267649521,True
2020-05-25,8907.67,163772343764.41,18385542.32076525,29959770,15849849,8421050,3044108,13814.825197987104,15165.129513627586,11580.769819649942,7859.635694404255,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.6447906413827007,11686.934653672512,0.7621904514714513,4160.0,5.631102078088261,4.8777174654786374e-17,9.40645264346855e+19,1.080124564770169e+20,1.0928433577248416e+20,0.9883617419964454,True
2020-05-26,8818.75,162144335872.49,18386317.32076525,29972784,15876647,8444766,3050047,13826.246828039188,15215.812109900739,11645.600063585798,7890.001042015011,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.6378267442843459,11702.763250836759,0.7535613436740636,4161.0,5.631102078088261,4.8777174654786374e-17,9.331201022320802e+19,1.075000794613057e+20,1.0905291469514128e+20,0.9857607177380214,True
2020-05-27,9117.59,167646766861.85,18387179.82074865,29935449,15852353,8436937,3048773,13791.176561636252,15168.570562773933,11623.471938628312,7883.041343150553,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.6611176326581846,11718.609474690798,0.7780436765720083,4162.0,5.631102078088261,4.8777174654786374e-17,1.0685730202980272e+20,1.0730699402078447e+20,1.0926625366644723e+20,0.9820689409591756,True
2020-05-28,9539.0,175403118366.31,18387998.57074308,29968628,15877720,8440362,3049051,13821.149013580001,15216.477457339995,11632.393050300505,7884.127959836038,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.6901741664623856,11734.473340621445,0.8129039730295067,4163.0,5.631102078088261,4.8777174654786374e-17,9.85796237035504e+19,1.0652066240531653e+20,1.0916873250189019e+20,0.9757433283698901,True
2020-05-29,9434.81,173494761675.67,18388792.32074308,29984838,15892988,8439467,3049997,13835.5075139815,15245.097746028947,11629.42422288142,7888.680456648078,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.6819272795353285,11750.35486402525,0.8029383034963058,4164.0,5.631102078088261,4.8777174654786374e-17,9.556955885764046e+19,1.0584554433769932e+20,1.0904409676729136e+20,0.9706673490412049,True
2020-05-30,9665.83,177752364661.8,18389767.32073751,29898547,15825245,8400334,3047465,13755.260542719705,15114.61052171902,11521.214342421445,7875.170531651035,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.7027006118845105,11766.254060308489,0.8214874462558205,4165.0,5.631102078088261,4.8777174654786374e-17,1.1965007762491997e+20,1.0621110290204521e+20,1.0919401053650187e+20,0.9726824976956083,True
2020-05-31,9442.4,173652391199.33,18390704.82073751,29820438,15744855,8394677,3045823,13682.78652296571,14960.67771139509,11505.115681525103,7866.285381713356,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.6900933508062496,11782.170944887186,0.8014142762117605,4166.0,5.631102078088261,4.8777174654786374e-17,1.128774317216226e+20,1.0624513208159063e+20,1.0931173299485598e+20,0.971946278507819,True
2020-06-01,10214.65,187863167766.24,18391542.32071021,29832022,15747952,8388889,3042750,13692.795414325954,14965.882260256645,11488.732763229136,7850.062954612867,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.74598719187121,11798.105533187101,0.86578730553537,4167.0,5.631102078088261,4.8777174654786374e-17,1.0083717233798283e+20,1.0566627023896696e+20,1.092057312860927e+20,0.9675890541142643,True
2020-06-02,9516.44,175029681632.24,18392348.57071021,29882922,15781370,8392809,3042099,13738.958836570766,15028.807631161244,11498.968198614262,7846.360283832201,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.692660929638195,11814.05784064374,0.8055183179534405,4168.0,5.631102078088261,4.8777174654786374e-17,9.933213991502787e+19,1.0453481167246462e+20,1.0933975724359918e+20,0.9560549090992624,True
2020-06-03,9603.64,176641837589.81,18393217.32070464,29881224,15763868,8390174,3044709,13736.74869156961,14994.783074735056,11491.206138005864,7859.458553725875,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.6991203097348543,11830.027882702358,0.8118019750437157,4169.0,5.631102078088261,4.8777174654786374e-17,1.0459975339537028e+20,1.0381693289502746e+20,1.0926188545304058e+20,0.9501660388209822,True
2020-06-04,9782.9,179948238338.54,18394161.07069918,29880420,15761951,8383979,3042450,13735.304731063392,14990.36719816379,11473.65431413718,7847.397694990893,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.7122448457860028,11846.015674817965,0.8258388532100546,4170.0,5.631102078088261,4.8777174654786374e-17,1.0307847780171674e+20,1.0298315243541034e+20,1.0896270706143892e+20,0.9451229251980956,True
2020-06-05,9663.23,177757819821.77,18395279.82069918,29883244,15755737,8378969,3042490,13737.065601315691,14977.638953328491,11459.248865063779,7847.126770960537,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.7034420800228607,11862.021232455327,0.814636039729951,4171.0,5.631102078088261,4.8777174654786374e-17,1.2355764557689224e+20,1.0293875414462423e+20,1.0948896485794813e+20,0.9401746950313925,True
2020-06-06,9662.86,177762850571.63,18396504.82068826,29898425,15761173,8392499,3041412,13750.110628596722,14986.977791472851,11495.521028990019,7841.044885803622,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.7027478004361447,11878.044571088967,0.8135059556451992,4172.0,5.631102078088261,4.8777174654786374e-17,1.3379722946448002e+20,1.0344916180274145e+20,1.0978245178159107e+20,0.9423105434787563,True
2020-06-07,9760.93,179576695723.32,18397498.57066096,29918148,15774697,8391640,3040382,13767.5138973434,15011.897298259953,11492.54713116304,7835.31166113211,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.7089827599072541,11894.08570620318,0.8206540831389281,4173.0,5.631102078088261,4.8777174654786374e-17,1.1058750598594776e+20,1.0347945592980187e+20,1.098577918397089e+20,0.9419400681272246,True
2020-06-08,9756.65,179507833037.56,18398511.07066096,29848454,15732964,8394161,3045436,13702.691936662592,14931.75067676699,11498.820471605683,7860.9498250836405,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.7120243266868858,11910.144653292024,0.8191882033358187,4174.0,5.631102078088261,4.8777174654786374e-17,1.1058750598594776e+20,1.035097500568623e+20,1.098112156880579e+20,0.9426154642609891,True
2020-06-09,9769.5,179754023404.82,18399511.07066096,29834296,15728114,8392664,3045942,13688.951814676811,14921.73504622645,11494.094748618065,7863.134861024096,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.7136777258230602,11926.22142785933,0.8191613797458693,4175.0,5.631102078088261,4.8777174654786374e-17,1.099048670601086e+20,1.0263665779837857e+20,1.0965572925316117e+20,0.9359899249898951,True
2020-06-10,9885.38,181896291261.92,18400536.07063366,29860935,15739712,8394830,3049973,13712.644515214068,14942.917463340566,11499.387756520277,7883.521604391693,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.7208952284172648,11942.316045418705,0.8277607092631094,4176.0,5.631102078088261,4.8777174654786374e-17,1.1195278383762614e+20,1.0215205916145433e+20,1.0957094962748708e+20,0.9322914468547087,True
2020-06-11,9303.26,171195728098.6,18401692.32060636,29829933,15686471,8386696,3048007,13683.326183609022,14841.06431776376,11476.393204303171,7872.866795130271,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.6798975537939149,11958.428521493535,0.7779667690682555,4177.0,5.631102078088261,4.8777174654786374e-17,1.26288201280249e+20,1.0246553750159311e+20,1.0981043497269486e+20,0.9331129370999386,True
2020-06-12,9437.64,173678162108.13,18402711.07057906,29847827,15691501,8394043,3053167,13698.989065968017,14849.76156124657,11495.872916802804,7899.108151774589,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.6889296687918119,11974.558871616997,0.7881409328881255,4178.0,5.631102078088261,4.8777174654786374e-17,1.1195278383762614e+20,1.030216854838395e+20,1.0956716427432128e+20,0.940260580495686,True
2020-06-13,9443.26,173790910563.6,18403698.57057906,29818430,15660840,8390914,3053910,13671.284591214739,14790.992062577952,11486.68762872657,7902.529122386208,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.6907368460509047,11990.707111332043,0.7875482164913752,4179.0,5.631102078088261,4.8777174654786374e-17,1.099048670601086e+20,1.0358962700574587e+20,1.0935071973454016e+20,0.9473154566995086,True
2020-06-14,9341.58,171929547921.69,18404761.07057906,29855863,15686543,8403885,3056562,13704.839807463271,14838.725983851917,11521.563037239846,7915.803111665068,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.6816263547212597,12006.873256191426,0.7780193727940745,4180.0,5.631102078088261,4.8777174654786374e-17,1.1604861739266123e+20,1.0412218790867232e+20,1.0921228779168116e+20,0.9533926082317951,True
2020-06-15,9441.02,173767860242.3,18405623.57057906,29894815,15710330,8408467,3063122,13739.979782264874,14883.06539014249,11533.589631020131,7949.444867121121,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.6871203705980824,12023.057321757691,0.7852428668800346,4181.0,5.631102078088261,4.8777174654786374e-17,9.488681069164654e+19,1.0381592620115845e+20,1.08916225006102e+20,0.9531722770904169,True
2020-06-16,9510.61,175057623783.45,18406561.07057906,29907482,15706595,8410964,3064038,13750.92561852876,14875.231904213826,11539.852948642569,7953.794872064124,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.691634168043559,12039.259323603179,0.7899663712163989,4182.0,5.631102078088261,4.8777174654786374e-17,1.2319223158722671e+20,1.0520038122444028e+20,1.0940890138084816e+20,0.9615340241672095,True
2020-06-17,9439.73,173761108501.9,18407423.57057906,29959765,15744596,8427281,3068559,13798.398650395406,14946.597757551257,11584.127454297597,7976.910114596433,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.6841177907067858,12055.479277310038,0.7830240327123937,4183.0,5.631102078088261,4.8777174654786374e-17,1.0828361757348592e+20,1.0539405136781699e+20,1.0927516060508193e+20,0.9644831522939492,True
2020-06-18,9347.64,172073154863.53,18408192.32057906,29971211,15746324,8437016,3071411,13808.36722328068,14949.25444753701,11610.42145797579,7991.411162710834,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.6769547658205405,12071.71719847022,0.7743421955895863,4184.0,5.631102078088261,4.8777174654786374e-17,1.0043697861888547e+20,1.0564639660834924e+20,1.090716006182901e+20,0.9685967383762177,True
2020-06-19,9317.59,171528316280.36,18409086.07057906,29994957,15761077,8443824,3072266,13829.58500379617,14976.552856141538,11628.601799718941,7995.472784920383,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.673743282784144,12087.973102685492,0.7708149183364731,4185.0,5.631102078088261,4.8777174654786374e-17,1.1220693705078614e+20,1.065019823660451e+20,1.0897886525852511e+20,0.9772718968342693,True
2020-06-20,9336.07,171876510200.88,18409942.32057906,30025720,15785896,8449256,3071683,13857.322417400817,15023.058451896728,11643.026669087692,7992.066865715612,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.673728280167356,12104.247005567428,0.7713053109132533,4186.0,5.631102078088261,4.8777174654786374e-17,1.0749895367802588e+20,1.0677420949147835e+20,1.0877402039587468e+20,0.9816149950409282,True
