timestamp,price_close,market_cap,difficulty,difficulty_adjustment,hash_rate,realized_price,realized_cap,sth_realized_price,sth_realized_cap,lth_realized_price,lth_realized_cap,coindays_destroyed_sum_24h,utxo_count,supply,supply_usd,sth_supply,lth_supply,fees_sum_24h_usd,fees_sum_24h,subsidy_sum_24h_usd,subsidy_sum_24h,coinbase_sum_24h_usd,coinbase_sum_24h,fees_average_24h_usd,fees_average_24h,effective_fee_rate_median,fee_dominance,utxos_over_1y_old_supply,tx_count_sum_24h,velocity_btc,velocity_usd,transfer_volume_sum_24h_usd,inflation_rate,nvt,puell_multiple,liveliness,realized_profit_sum_24h,realized_loss_sum_24h,net_realized_pnl_sum_24h,supply_in_profit,supply_in_loss,sopr_24h,active_supply,active_supply_sats,active_supply_usd,hash_price_ths,hash_price_phs,addr_count,addrs_over_1sat_addr_count,addrs_over_10sats_addr_count,addrs_over_100sats_addr_count,addrs_over_1k_sats_addr_count,addrs_over_10k_sats_addr_count,addrs_over_100k_sats_addr_count,addrs_over_1m_sats_addr_count,addrs_over_10m_sats_addr_count,addrs_over_1btc_addr_count,addrs_over_10btc_addr_count,addrs_over_100btc_addr_count,addrs_over_1k_btc_addr_count,addrs_over_10k_btc_addr_count,addrs_over_100k_btc_addr_count,active_addrs_average_24h,addrs_under_1btc_addr_count,addrs_under_10btc_addr_count,addrs_under_10k_sats_addr_count,addrs_under_1k_sats_addr_count,addrs_under_10sats_addr_count,utxos_1h_to_1d_old_supply,utxos_under_1m_old_supply,utxos_under_3m_old_supply,utxos_under_6m_old_supply,utxos_under_1y_old_supply,utxos_under_2y_old_supply,utxos_under_3y_old_supply,utxos_under_4y_old_supply,utxos_under_5y_old_supply,utxos_under_10y_old_supply
1440115200,234.17,3400924618.17,52699842409.34701,0.8063,4.3487408035086656e17,281.72,4091549574.1,253.36,797014593.61,289.56,3294534980.49,4136837.7523937225,33133031,14523314.76352622,3400924618.17,3145741.6616192,11377573.10190702,5473.1,23.36282182,972233.25,4150.0,977706.35,4173.36282182,32.97048095703125,0.14073989,31.447,0.2353,8655374.55721475,114605,25.342177640647474,31.474847025829984,338754609.49,10.2622,10.039493,0.773798,0.47733585260231276,326394.3,4249630.47,-3923236.17,6261964.71826641,8261350.04525981,0.9885512521884516,6932498.83525954,693249883525954,1623383252.25,2.2482517,2248.2517,5345395,5344769,4843040,4625766,4444751,3814322,2637743,1718731,831847,398112,128407,16515,1704,108,3,2766.3674,4947283,5216988,1531073,900644,502355,259040.4747916,1442470.79113425,2446571.24802544,3868578.75112109,5867940.20631147,9704833.01574176,11247627.01895894,11740618.44197823,12789539.43352622,14523314.76352622
1440201600,231.46,3362480702.16,54256630327.88996,2.9541001,4.2614365220153894e17,281.48,4089228100.84,252.56,793124138.69,289.46,3296103962.15,5170541.595949173,33193076,14527264.76352619,3362480702.16,3140301.7876144,11386962.97591179,5173.32,22.39789595,911320.0,3950.0,916493.32,3972.39789595,32.74253173828125,0.14175884,29.918,0.2354,8659031.12718925,105665,25.204891811319225,31.437820574114912,298835333.55,10.2587,11.251952,0.766963,0.4772392273411239,647992.94,3880781.73,-3232788.79,5944628.3832612,8582636.38026499,0.9892978259039821,6932980.61112517,693298061112517,1604707692.25,2.1506674,2150.6675,5361571,5360944,4859218,4641946,4460747,3826989,2647377,1724358,835015,399071,128378,16534,1705,108,3,2981.886,4962500,5233193,1534582,900824,502353,190909.84708836,1439956.77289904,2455075.81940069,3874252.60690566,5868233.63633694,9708202.26378573,11249378.68979253,11744007.49398085,12791386.38352619,14527264.76352619
1440288000,228.72,3323442208.71,54256630327.88996,2.9541001,3.668071943000588e17,281.45,4089685262.01,252.12,788810542.36,289.5,3300874719.65,10101560.041223526,33260236,14530614.76352619,3323442208.71,3128646.67846918,11401968.08505701,4805.0,20.86653857,782804.75,3400.0,787609.75,3420.86653857,35.33088134765625,0.15343043,38.536,0.23550001,8654851.14683542,95542,25.223174997840264,31.77364903189877,243951144.22,10.2501,13.623393,0.759867,0.4774608344726379,1498071.61,1811845.73,-313774.12,5768544.38452833,8762070.37899786,0.9987154476948098,6937799.45039364,693779945039364,1586813490.29,2.1472037,2147.2036,5375176,5374549,4872827,4655557,4474098,3838158,2653743,1728059,835223,399129,128576,16539,1706,107,3,3230.7207,4976047,5246600,1537018,901078,502349,171729.0028592,1445086.32692991,2463737.96810404,3885567.77818974,5875763.61669077,9717005.84544104,11249897.27440388,11746431.50873604,12791567.91352619,14530614.76352619
1440374400,251.08,3649319689.82,54256630327.88996,2.9541001,4.1805231703315526e17,281.19,4087047668.8,252.08,794304717.97,289.25,3292742950.83,21893867.629112244,33246264,14534489.76352619,3649319689.82,3150884.82367883,11383604.93984736,6081.28,26.21538332,898966.0,3875.0,905047.28,3901.21538332,39.23406494140625,0.1691315,33.106,0.2356,8634711.61239729,125368,25.32852613490451,29.00880546127807,472049564.25,10.2489,7.730798,0.836223,0.47821094896035754,7243018.85,10779574.19,-3536555.34,7461303.41867433,7073186.34485186,0.9925638039209684,6950552.14247046,695055214247046,1745144631.93,2.164914,2164.9138,5374433,5373806,4872086,4654823,4472819,3835076,2654036,1728053,835289,400253,128740,16560,1709,106,3,3181.6128,4974180,5245693,1539357,901614,502347,300106.44622096,1478211.1464152,2498793.38318282,3896447.19094401,5899778.1511289,9729001.11269824,11252773.18377525,11749699.83595166,12793842.56352619,14534489.76352619
1440460800,222.13,3229295899.84,54256630327.88996,2.9541001,3.695043060228534e17,279.73,4066815322.91,251.14,802833816.94,287.8,3263981505.97,28385559.731552124,33262663,14537864.76319859,3229295899.84,3196724.86647979,11341139.8967188,6179.13,25.51263242,829867.0,3425.0,836046.13,3450.51263242,45.1031396484375,0.1862236,33.389,0.2357,8601500.5120535,123374,25.403541808986493,32.79720417688808,511204008.16,10.2469,6.317039,0.741389,0.47932542108065673,3259010.12,24268403.56,-21009393.44,5493454.4504126,9044410.31278599,0.9605245024346872,6968368.1492338,696836814923380,1547883616.98,2.2626154,2262.6155,5384677,5384050,4882315,4665034,4482835,3843876,2661703,1733751,840156,401510,128785,16576,1711,107,3,3391.3284,4983167,5255892,1540801,901842,502362,331276.69760773,1521679.81272098,2536826.4499992,3935059.24543164,5936364.25114509,9733055.70460276,11256113.53012244,11753228.91845419,12794817.11319859,14537864.76319859
1440547200,226.63,3295628477.02,54256630327.88996,2.9541001,4.369320990927171e17,279.04,4057799581.74,249.91,813675902.63,287.44,3244123679.11,17022623.637392044,33288396,14541889.76314126,3295628477.02,3255758.09093228,11286131.67220898,5772.33,25.35554508,919675.75,4050.0,925448.08,4075.35554508,35.63166748046875,0.15651571,28.353,0.2358,8605012.25590117,123779,25.38182718399456,31.968428712597458,366380317.49,10.2404995,8.995102,0.758693,0.47976718443255845,2035740.98,12015788.62,-9980047.64,5863626.75107742,8678263.01206384,0.9734827445052883,6976721.50799092,697672150799092,1581134395.35,2.1180592,2118.059,5394493,5393866,4892125,4674835,4492393,3850832,2669598,1741127,844738,402194,128778,16559,1714,108,2,2835.1975,4992299,5265715,1543661,902100,502368,275981.51266912,1570456.16980498,2594670.21807637,3983153.0148215,5936877.50724009,9734808.91828585,11259062.30547953,11756662.31653961,12796031.26314126,14541889.76314126
1440633600,226.59,3295817207.39,54256630327.88996,2.9541001,3.668071943000588e17,278.99,4058003985.52,249.76,814531523.14,287.43,3243472462.38,6948894.2372608185,33322223,14545289.76297625,3295817207.39,3261247.82507607,11284041.93790018,5463.23,23.84085221,778646.0,3400.0,784109.23,3423.84085221,40.17080810546875,0.17530038,38.76,0.2359,8601506.92173958,119917,25.38105591358151,31.845724828431045,347676241.86,10.2311,9.479558,0.760728,0.4798144047015174,3042408.38,3616647.37,-574238.99,5896104.00236186,8649185.76061439,0.9983510849878741,6979039.54883352,697903954883352,1581380571.37,2.1376605,2137.6604,5411029,5410402,4908668,4691368,4508754,3864677,2682997,1751355,848530,402371,128978,16559,1713,107,2,3233.0442,5008658,5282051,1546352,902275,502361,236028.38115799,1572583.47795981,2602089.45982799,3983881.32974433,5943782.84123667,9740750.30031279,11261662.40976217,11759435.37074033,12796811.76297595,14545289.76297625
1440720000,233.38,3395489906.83,54256630327.88996,2.9541001,4.207494287559498e17,278.84,4056963575.82,249.23,811360213.61,287.38,3245603362.21,3888720.731349945,33345585,14549189.76277625,3395489906.83,3255435.53667072,11293754.22610553,5596.03,24.47653218,890944.75,3900.0,896540.78,3924.47653218,35.8719873046875,0.15690085,31.012,0.236,8609625.36138553,120547,25.44039719401724,30.914820414677653,386696201.39,10.2241,8.780769,0.78587,0.4796512586164209,2579885.09,4511236.13,-1931351.04,6398402.68212639,8150787.08064986,0.9950303400794834,6978537.18156477,697853718156477,1628651007.43,2.1308188,2130.8188,5416968,5416341,4914630,4697330,4514425,3868554,2682449,1750183,847020,402614,129126,16560,1714,108,2,3046.6924,5014354,5287842,1548414,902543,502338,241913.46775449,1583535.67934998,2578741.6346029,3985837.81349581,5939564.40139072,9741234.64533923,11258109.53465957,11761932.63204054,12798961.95277595,14549189.76277625
1440806400,229.2,3335591093.62,54256630327.88996,2.9541001,4.342349873699226e17,278.68,4055793862.45,248.86,808579414.67,287.25,3247214447.78,3695232.088130951,33415080,14553189.76277625,3335591093.62,3249024.49482231,11304165.26795394,4975.89,21.57874652,928846.0,4025.0,933821.89,4046.57874652,30.90614990234375,0.13402948,36.516,0.2361,8614668.9365902,108545,25.459313823240947,31.446944568844636,224972269.34,10.219,14.826677,0.774039,0.4794711366307784,518391.42,2614677.37,-2096285.95,6184601.53978559,8368588.22299066,0.9907680649454916,6977834.43716173,697783443716173,1599319652.99,2.1504989,2150.4988,5430799,5430172,4928468,4711174,4528006,3877709,2689237,1754965,848726,403043,129214,16571,1713,108,2,2875.1553,5027756,5301585,1553090,902793,502331,190163.2223974,1584310.02384019,2582399.23254396,3991656.10744913,5938520.82618605,9742520.54500791,11261255.19881075,11765248.26856933,12801960.89277585,14553189.76277625
1440892800,228.46,3325678458.2,54256630327.88996,2.9541001,4.045667584191826e17,278.6,4055627862.7,248.56,805923969.46,287.21,3249703893.24,5030376.670383453,33487299,14556939.76277625,3325678458.2,3242249.32004115,11314690.4427351,4464.11,19.51472621,859019.25,3750.0,863483.36,3769.51472621,29.760732421875,0.13009817,42.919,0.2362,8624665.92338026,98339,25.466440113866202,31.50527303516573,181457635.0,10.2094,18.327576,0.773859,0.47938735796055215,733386.83,1758402.22,-1025015.39,6044295.93686614,8512643.82591011,0.9943829622851452,6978412.89286821,697841289286821,1594288209.5,2.1343408,2134.3408,5446020,5445393,4943786,4726493,4543168,3890437,2695446,1756664,850195,403285,129315,16554,1713,107,2,2938.3533,5042735,5316705,1555583,902852,502234,177151.62657005,1580261.4333537,2571371.20645564,3960392.9847136,5932273.83939599,9745920.85360315,11264698.37715819,11768246.27676477,12802755.55277575,14556939.76277625
1440979200,229.73,3345067459.59,54256630327.88996,2.9541001,4.2614365220153894e17,278.48,4055036125.13,248.25,805053647.08,287.15,3249982478.05,3754548.2241630554,33488117,14560864.75252711,3345067459.59,3242907.53109746,11317957.22142965,6399.12,27.95358995,903095.0,3950.0,909494.12,3977.95358995,40.50075927734375,0.17692146,30.153,0.2363,8626044.84979513,128571,25.512746176284544,31.335818680549924,295599432.32,10.1999,11.316217,0.780466,0.47922219821900264,764982.24,2254289.26,-1489307.02,6310561.2244056,8250303.52812151,0.9949870106650114,6977889.61467563,697788961467563,1603030581.17,2.134243,2134.243,5444493,5443866,4942269,4724953,4541433,3888308,2697293,1758437,850314,403492,129256,16548,1713,108,2,3042.6392,5041001,5315237,1556185,903060,502224,233493.3567981,1586905.85602579,2572415.30508502,3960288.93191849,5934819.90273198,9746194.0013931,11267755.48945522,11771141.07610037,12804303.38252641,14560864.75252711
1441065600,227.98,3320463669.23,54256630327.88996,2.9541001,4.207494287559498e17,278.36,4054244806.98,247.87,805451022.48,287.11,3248793784.5,4708648.227592468,33497707,14564714.75232711,3320463669.23,3249465.55179497,11315249.20053214,5869.14,25.63805629,892311.75,3900.0,898180.89,3925.63805629,37.62269287109375,0.16434651,29.929,0.23640001,8636272.81249554,132339,25.55740850514077,31.56678991463455,334448503.46,10.2009,9.928176,0.776242,0.4791089472961153,478179.9,2157655.56,-1679475.66,5968152.80275096,8596561.94957615,0.9950034763668528,6978085.15265564,697808515265564,1590863853.1,2.1347167,2134.7168,5448617,5447990,4946392,4729073,4544777,3889104,2696741,1758872,850871,404009,129371,16550,1719,108,2,3131.8398,5044608,5319246,1559513,903840,502225,224462.288781,1601017.366489,2574659.69391702,3954976.4995218,5928441.93983157,9747334.33720035,11270440.38688433,11774338.50714266,12805425.50232641,14564714.75232711
1441152000,229.11,3337838234.68,54256630327.88996,2.9541001,4.342349873699226e17,278.21,4053245715.31,247.58,806542149.26,287.03,3246703566.05,5788616.872550964,35213807,14568714.74262711,3337838234.68,3257668.04048826,11311046.70213885,12364.02,54.01138298,921141.25,4025.0,933505.27,4079.01138298,76.79515625,0.33547442,45.011,0.23670001,8637637.92038531,150716,25.608697549145308,31.41831791837685,325589931.54,10.2013,10.251663,0.7819,0.47903900888399914,767198.79,2686952.76,-1919753.97,6253669.22549688,8315045.51713023,0.9941383429208701,6978982.67102179,697898267102179,1598954719.75,2.1497698,2149.7698,5456348,5455721,4954114,4736785,4552434,3895776,2704026,1764398,856806,405395,129561,16551,1727,108,2,2961.2795,5050953,5326787,1560572,903914,502234,236970.57705055,1607166.38973768,2571891.84714329,3947608.48356567,5931076.8222418,9748606.09243905,11273648.67307545,11777579.22982274,12807662.46262641,14568714.74262711
1441238400,226.75,3304283705.06,54256630327.88996,2.9541001,3.937783115280043e17,277.99,4051092744.95,247.17,808184244.9,286.91,3242908500.05,7218767.501516342,35339244,14572364.74118889,3304283705.06,3269749.5814634,11302615.15972549,6377.72,27.97427509,831910.0,3650.0,838287.72,3677.97427509,43.6830126953125,0.19160462,36.232,0.23690002,8634424.58231145,128682,25.652539362550396,31.749708790233864,282770765.52,10.192699,11.685379,0.775874,0.47906685726002957,420891.48,3405767.96,-2984876.48,5771879.31608828,8800485.42510061,0.9895544573381347,6981136.97940822,698113697940822,1582972810.08,2.1288316,2128.8315,5461447,5460820,4959209,4741853,4556459,3897274,2702787,1764485,857135,405271,129623,16563,1721,108,2,3352.1848,5056176,5331824,1564173,904988,502238,243152.59650016,1610171.60983008,2576420.9853779,3944163.04130909,5937940.15887744,9750190.67498905,11276457.11962571,11780181.14641282,12809161.83118819,14572364.74118889
1441324800,231.38,3372656133.1,56957648455.01001,4.9782,4.4169528969824e17,277.9,4050853431.92,247.07,807856124.08,286.82,3242997307.84,2683812.277616501,35361784,14576264.72948887,3372656133.1,3269730.47527181,11306534.25421706,5759.57,25.08295191,894591.0,3900.0,900350.57,3925.08295191,36.92031982421875,0.16078815,44.248,0.23699999,8637658.0456238,103973,25.691934862870234,31.11843547460703,257404569.65,10.1893,13.10255,0.793713,0.4788484522794266,455672.72,1589571.29,-1133898.57,6645608.08012352,7930656.64936535,0.9956142163336139,6979821.80573094,697982180573094,1614991169.41,2.0383976,2038.3976,5470410,5469783,4968168,4750789,4565238,3901582,2705937,1765272,857834,405692,129746,16574,1721,108,2,2664.5576,5064718,5340664,1568828,905172,502242,223341.5225403,1608950.13201436,2580611.39955607,3883984.73274629,5938606.68386507,9747644.01258277,11278597.32502655,11783537.31816871,12811299.18948817,14576264.72948887
1441411200,251.26,3663355656.43,56957648455.01001,4.9782,4.2470700932523085e17,277.88,4051589149.19,247.18,808143170.25,286.76,3243445978.94,2478065.140668869,35440052,14579939.72948887,3663355656.43,3269411.81898079,11310527.91050808,6658.77,28.60041868,873719.0,3750.0,880377.77,3778.60041868,44.3918017578125,0.19066946,31.651,0.23709999,8641718.29364404,126788,25.715437204984152,28.643424179241997,217562414.13,10.187099,16.838184,0.863908,0.47864096626275365,980742.59,1096951.4,-116208.81,7937902.1799411,6642037.54954777,0.9994661703047979,6978556.44017526,697855644017526,1753432091.15,2.0729063,2072.9062,5490598,5489971,4988351,4770962,4585306,3913094,2709837,1768435,858960,405809,129716,16561,1717,108,2,3399.6267,5084789,5360882,1577504,905292,502247,181670.75895874,1603779.50629874,2581842.85731343,3819267.77367816,5938221.43584483,9748801.73252143,11279833.7707086,11786391.69719881,12813371.12948817,14579939.72948887
1441497600,240.52,3507632975.66,56957648455.01001,4.9782,4.077187289522216e17,277.87,4052430224.12,247.43,810115632.69,286.69,3242314591.43,3861276.2815856934,35502405,14583539.72917249,3507632975.66,3274070.55717052,11309469.17200197,5249.22,21.87159142,863211.25,3600.0,868460.47,3621.87159142,36.45291748046875,0.15188605,34.703,0.23719999,8655079.1967757,106293,25.75436831037027,29.938805570734033,232599440.89,10.1772,15.080144,0.829158,0.4785049321359451,1682088.01,1704223.3,-22135.29,7363343.53850544,7220196.19066705,0.9999048696130186,6978295.68840954,697829568840954,1678419678.97,2.130048,2130.048,5503836,5503209,5001590,4784196,4598390,3918673,2715884,1772745,860491,406517,129809,16578,1717,109,2,3137.9375,5097319,5374027,1585163,905446,502246,155530.05902802,1611730.47749699,2591067.40370845,3776584.08961977,5928460.53239679,9748837.65505602,11282434.60775639,11789156.28843107,12815385.90917179,14583539.72917249
1441584000,240.16,3503295509.25,56957648455.01001,4.9782,4.332011495117354e17,277.88,4053561099.51,247.77,801243097.08,286.45,3252318002.43,2095609.9777011871,35510986,14587339.72875611,3503295509.25,3233703.07662786,11353636.65212825,7155.64,29.76840959,919212.25,3825.0,926367.89,3854.76840959,46.76888671875,0.19456476,37.847,0.2373,8659909.33134864,125796,25.79307340005541,29.995920099128874,248712306.77,10.1741,14.085734,0.829864,0.4782681481943734,1201443.73,983415.64,218028.09,7298917.71498049,7288422.01377562,1.0008774196578414,6976659.95915439,697665995915439,1675514655.79,2.1384244,2138.4243,5526635,5526008,5024389,4806948,4621155,3923760,2720093,1776445,859733,406189,129872,16574,1723,108,2,3247.719,5120446,5396763,1602875,905480,502246,202589.85342096,1599223.10452107,2589524.54847727,3749961.07633484,5927430.39740747,9749040.09905204,11285359.77536923,11792367.19337668,12815922.94875531,14587339.72875611
1441670400,243.26,3549343346.12,56957648455.01001,4.9782,3.850676884548759e17,277.9,4054876472.19,248.26,803090788.24,286.35,3251785683.95,3871377.260997772,35360754,14590739.72755611,3549343346.12,3234865.2167701,11355874.51078601,6228.3,25.62157265,826059.25,3400.0,832287.55,3425.62157265,45.7963232421875,0.18839392,39.561,0.2374,8661624.45199286,125379,25.84894302191037,29.6368316387793,340967326.27,10.1692,10.409629,0.842346,0.4781525737009967,2037869.65,1548555.03,489314.62,7512464.25188359,7078275.47567252,1.0014371576483891,6976599.75293233,697659975293233,1697127655.89,2.1614058,2161.4058,5547381,5546754,5045124,4827604,4641015,3925079,2728922,1781994,862659,406288,130032,16601,1736,108,2,3867.0,5141093,5417349,1622302,906366,502257,248987.8263783,1507040.65296372,2591273.28990577,3596016.11147984,5929115.27556325,9750476.14445647,11288118.14349851,11794039.98552731,12817625.81755531,14590739.72755611
1441756800,238.49,3480633813.71,56957648455.01001,4.9782,4.2470700932523085e17,277.86,4055315414.4,248.22,804997396.51,286.33,3250318017.89,7889180.014097214,35089435,14594464.39563973,3480633813.71,3242991.71353422,11351472.68210551,6652.03,27.64171684,902332.75,3750.0,908984.78,3777.64171684,44.346865234375,0.18427812,6.058,0.2376,8662727.91298338,129037,25.897552195576953,30.24421250750994,322534559.82,10.167399,10.791507,0.827577,0.4782090475962773,1343376.52,1785692.54,-442316.02,6891356.72548794,7703107.67015179,0.9986305187452216,6979204.91881665,697920491881665,1664470581.08,2.140263,2140.2632,5570182,5569556,5067928,4850388,4663375,3927054,2729023,1783245,863974,406352,130130,16648,1740,108,2,3253.2666,5163830,5440052,1643128,906807,502254,232975.04199671,1475081.21162149,2597106.94994634,3601815.44079595,5931736.48265635,9758173.87635456,11288194.53820038,11797064.25258357,12818787.35563893,14594464.39563973
1441843200,239.71,3499463722.39,56957648455.01001,4.9782,4.8416599063076314e17,277.6,4052752253.41,248.1,807891969.75,286.08,3244860283.66,13811993.463748932,34728775,14598738.98623973,3499463722.39,3256297.8410927,11342441.14514703,6641.3,27.79300834,1021793.5,4275.0,1028434.8,4302.79300834,38.8380126953125,0.16253221,26.81,0.2377,8654658.65692525,124951,25.9521971337001,30.11059664222942,330712089.75,10.1664,10.581602,0.833913,0.4785208154389282,1209558.57,4794413.04,-3584854.47,7058516.9680185,7540222.01822123,0.9892764548167972,6985800.4840755,698580048407550,1674566234.03,2.1241367,2124.1367,5585609,5584983,5083278,4865441,4678593,3929494,2732568,1787345,865989,406247,130178,16664,1748,108,2,2695.3274,5179362,5455431,1656115,907016,502331,232558.76814236,1476879.3175791,2601344.60554599,3607080.76588212,5944080.32931448,9765461.22785297,11291749.52150989,11801651.65718631,12821584.72623893,14598738.98623973
1441929600,240.15,3506835384.18,56957648455.01001,4.9782,4.473580498225765e17,277.55,4053108376.77,248.15,806806172.27,285.98,3246302204.5,2438495.9811649323,34516015,14602687.42113973,3506835384.18,3251280.83168746,11351406.58945227,9137.48,38.07931771,947922.0,3950.0,957059.48,3988.07931771,57.8321533203125,0.24100834,6.452,0.23789999,8658488.89925097,180002,25.99859542540485,30.070772865698125,294025787.74,10.1608,11.926965,0.837576,0.4782892376070631,376969.55,968391.03,-591421.48,7368282.42446178,7234404.99667795,0.9979925971610731,6984308.23367117,698430823367117,1677281622.31,2.139359,2139.359,5632865,5632239,5130536,4912724,4725809,3945815,2743920,1794166,869533,406912,130291,16676,1753,108,2,3181.8923,5225953,5502574,1687050,907056,502329,206614.01000676,1477792.55897203,2604061.76073477,3608433.08034922,5944198.52188876,9764855.91704595,11294644.32033641,11804722.19403214,12823931.63113893,14602687.42113973
1442016000,235.63,3441626220.68,56957648455.01001,4.9782,3.9356182864138054e17,277.5,4053314692.22,248.24,801913933.03,285.82,3251400759.19,1305283.063085556,34356577,14606061.28543973,3441626220.68,3230380.78990767,11375680.49553206,7320.1,30.64986319,829931.75,3475.0,837251.85,3505.64986319,52.662587890625,0.22050262,38.911,0.23799999,8663147.96213375,143741,26.01556717051163,30.63306881047632,195097523.76,10.1545,17.640545,0.823672,0.4780519593445882,137894.77,737798.22,-599903.45,6617684.05451738,7988377.23092235,0.9969345577927894,6982456.21581159,698245621581159,1645276158.13,2.1273706,2127.3706,5652334,5651708,5149954,4931993,4745205,3957199,2750451,1797702,870222,407275,130287,16669,1749,108,2,3257.3237,5245059,5522047,1695135,907129,502380,148706.58691611,1469597.40561557,2598860.04281535,3603584.95669602,5942913.32330598,9763784.98895709,11297225.85803702,11807162.26606121,12825752.95543893,14606061.28543973
1442102400,229.09,3346967377.49,56957648455.01001,4.9782,4.2753838938739904e17,277.39,4052766637.68,247.9,801013649.63,285.77,3251752988.05,1688484.594417572,34253055,14609836.21063972,3346967377.49,3231098.31833811,11378737.89230161,5890.93,25.36632619,876904.0,3775.0,882794.93,3800.36632619,39.01278076171875,0.16798892,34.169,0.23809999,8665247.17574689,146048,26.04466893541217,31.51185456447883,198388132.13,10.1452,16.870804,0.803029,0.4777981474921053,63969.57,1488906.72,-1424937.15,5969559.37563161,8640276.83500811,0.9928686640624402,6980552.67660673,698055267660673,1599174812.68,2.064832,2064.832,5669476,5668850,5166797,4947891,4762285,3971103,2755496,1799189,869335,406748,130162,16686,1751,108,2,3464.1326,5262728,5539314,1698373,907191,502679,147222.60702978,1462044.38668029,2596288.07353761,3581910.85894053,5944589.03489283,9763896.50002494,11299283.42061453,11809958.55791455,12827020.45063892,14609836.21063972
1442188800,230.68,3371073590.04,56957648455.01001,4.9782,4.332011495117354e17,277.25,4051743911.04,247.49,798691784.88,285.69,3253052126.16,2278798.2525463104,33966988,14613636.16283971,3371073590.04,3227062.04917187,11386574.11366784,7224.42,31.4008909,879143.5,3825.0,886367.92,3856.4008909,47.2184326171875,0.20523458,5.001,0.2383,8666562.17322824,167573,26.100059962889496,31.321887256981277,294039282.09,10.1414,11.464705,0.810628,0.47757200011245876,307836.41,2239026.04,-1931189.63,6235258.87239944,8378377.29044027,0.9934750722160919,6979063.45120311,697906345120311,1609930356.92,2.0460885,2046.0885,5669362,5668736,5166622,4947657,4762070,3969861,2755807,1798351,868340,407062,130425,16695,1748,108,2,3321.6536,5262300,5538937,1699501,907292,502740,213300.40531,1460654.35676431,2592682.94111533,3565626.3128104,5947073.98961147,9766597.99709691,11301909.10973805,11812811.75454889,12829219.23244243,14613636.16283971
1442275200,229.26,3351239266.69,56957648455.01001,4.9782,4.558521900090811e17,277.15,4051300887.04,247.22,797132227.02,285.62,3254168660.02,4332727.19801712,33700567,14617636.16283971,3351239266.69,3224365.62513035,11393270.53770936,6684.77,29.06412998,926141.5,4025.0,932826.27,4054.06412998,41.5203125,0.18052254,11.562,0.2384,8678343.88998361,164051,26.15217727712872,31.533061808691574,305846070.34,10.1388,10.957274,0.80769,0.4774191076783817,229298.3,1586758.92,-1357460.62,6074411.18872987,8543224.97410984,0.9955812484773476,6978738.81323017,697873881323017,1599945660.32,2.046335,2046.335,5674978,5674352,5171949,4953288,4767514,3974300,2762215,1801765,869113,407445,130582,16698,1747,109,2,3297.8013,5267533,5544396,1700678,907464,503029,210815.30780729,1477606.91438681,2599214.87913022,3560272.84749912,5939292.2728561,9768323.88592811,11305248.30781347,11815776.85549604,12831217.98244243,14617636.16283971
1442361600,228.13,3335531199.32,56957648455.01001,4.9782,4.1904424920089434e17,277.06,4051008377.07,246.97,796936642.76,285.58,3254071734.31,3524159.1019210815,33509983,14621186.16283425,3335531199.32,3226844.78067156,11394341.38216269,6307.12,27.55217819,847829.75,3700.0,854136.87,3727.55217819,42.615673828125,0.18616336,6.452,0.2385,8680521.64999068,175063,26.216020442232338,31.7218296019689,340820152.36,10.1305,9.786778,0.80577,0.4772726342139308,395938.25,1526390.01,-1130451.76,5862257.55964866,8758928.60318559,0.9966941194157701,6978292.03526817,697829203526817,1591957762.0,2.0382977,2038.2976,5680745,5680119,5177338,4959085,4773117,3979261,2766973,1805051,870628,408209,130747,16719,1746,108,2,3429.8647,5272536,5549998,1701484,907628,503407,216862.52846292,1450669.58258824,2597766.25407136,3557367.12620014,5940664.51284357,9771081.56167748,11308773.30408775,11818766.61880531,12833061.99243697,14621186.16283425
1442448000,232.13,3394851611.97,59335351233.86657,4.1745,4.2473898841021696e17,277.01,4051341564.77,246.91,796930298.34,285.54,3254411266.43,2777439.386318207,33336205,14624786.16282879,3394851611.97,3227604.59231777,11397181.57051102,6251.16,27.11789352,828877.25,3600.0,835128.41,3627.11789352,43.4108349609375,0.1883187,34.618,0.2387,8683090.46177291,259279,26.265571830423667,31.190344192424075,301557765.53,10.1182,11.257716,0.822093,0.47708777381065726,650984.74,1146671.25,-495686.51,6582653.80725797,8042132.35557082,0.9983589590718513,6977306.67288089,697730667288089,1619642197.97,1.9662156,1966.2156,5698565,5697939,5194991,4976913,4790693,3995950,2773893,1811911,874574,409727,130956,16717,1748,108,2,3637.9722,5288838,5567609,1702615,907872,503574,205665.96969526,1444155.52625704,2577197.55386933,3559129.41879947,5941695.70105588,9771805.43092788,11308118.81446595,11820415.51587509,12834390.44243151,14624786.16282879
